"My_intwbdy","Distance","Shape_Leng","Shape_Area","My_intwb_1","FID_1","OGF_ID","Area_sqm","Perim_m","FID_2","OGF_ID_1","PDEM_North"
0,0,39840,18719100,99107,0,0,0,0,0,0,NA
0,0,20400,5791500,99125,0,0,0,0,0,0,NA
0,0,9780,2220300,99202,0,0,0,0,0,0,NA
0,0,41040,22136400,99530,0,0,0,0,0,0,NA
0,56.80590927,8100,140400,99532,0,0,0,0,0,0,NA
0,0,37260,15132600,99538,0,0,0,0,0,0,NA
0,0,67320,38680200,99606,0,0,0,0,0,0,NA
0,0,11280,3407400,99617,0,0,0,0,0,0,NA
0,0,5880,1126800,99622,0,0,0,0,0,0,NA
0,133.38460968,80160,65592000,99694,0,0,0,0,0,0,NA
0,0,46860,34546500,99646,0,0,0,0,0,0,NA
0,0,16440,4629600,99746,0,0,0,0,0,0,NA
0,0,23520,10527300,99748,0,0,0,0,0,0,NA
0,0,58020,38030400,99799,0,0,0,0,0,0,NA
0,0,175260,153741600,99815,0,0,0,0,0,0,NA
0,0,40080,14886000,99858,0,0,0,0,0,0,NA
0,0,94140,52280100,99941,0,0,0,0,0,0,NA
0,0,51420,26937000,99971,0,0,0,0,0,0,NA
0,0,9780,2942100,100008,0,0,0,0,0,0,NA
0,0,74460,63486900,100028,0,0,0,0,0,0,NA
0,0,45300,31849200,100047,0,0,0,0,0,0,NA
0,0,82500,76045500,100078,0,0,0,0,0,0,NA
0,0,12960,3783600,100105,0,0,0,0,0,0,NA
0,0,12960,4487400,100107,0,0,0,0,0,0,NA
0,0,13800,4091400,100118,0,0,0,0,0,0,NA
0,0,16620,4907700,100135,0,0,0,0,0,0,NA
0,0,17520,7391700,100153,0,0,0,0,0,0,NA
0,0,44340,27126000,100206,0,0,0,0,0,0,NA
0,0,17460,6397200,100225,0,0,0,0,0,0,NA
0,0,57180,46429200,100254,0,0,0,0,0,0,NA
0,0,256440,257132700,100259,0,0,0,0,0,0,NA
0,0,6120,967500,100283,0,0,0,0,0,0,NA
0,0,78120,71189100,100287,0,0,0,0,0,0,NA
0,0,16020,7289100,100321,0,0,0,0,0,0,NA
0,0,10740,2945700,100322,0,0,0,0,0,0,NA
0,0,38640,25338600,100339,0,0,0,0,0,0,NA
0,0,121860,139425300,100342,0,0,0,0,0,0,NA
0,0,32220,18359100,100403,0,0,0,0,0,0,NA
0,0,45060,38411100,100414,0,0,0,0,0,0,NA
0,0,66600,53802000,100421,0,0,0,0,0,0,NA
0,0,36300,19368000,100433,0,0,0,0,0,0,NA
0,0,38280,26992800,100469,0,0,0,0,0,0,NA
0,0,55500,66068100,100474,0,0,0,0,0,0,NA
0,0,38640,15574500,100487,0,0,0,0,0,0,NA
0,0,11700,3706200,100494,0,0,0,0,0,0,NA
0,0,88620,57521700,100509,0,0,0,0,0,0,NA
0,0,15720,5597100,100521,0,0,0,0,0,0,NA
0,0,58740,30156300,100523,0,0,0,0,0,0,NA
0,0,20580,9126000,100527,0,0,0,0,0,0,NA
0,0,13500,3401100,100538,0,0,0,0,0,0,NA
0,0,29220,14493600,100806,0,0,0,0,0,0,NA
0,0,10440,3459600,100837,0,0,0,0,0,0,NA
0,0,18000,5848200,100930,0,0,0,0,0,0,NA
0,0,19140,5676300,100973,0,0,0,0,0,0,NA
0,0,9360,2664000,101214,0,0,0,0,0,0,NA
0,0,15341.9915585,5374385.6025,88945,0,0,0,0,0,0,NA
0,0,24157.0820393,8325900,88669,0,0,0,0,0,0,NA
0,0,5880,982800,98367,0,0,0,0,0,0,NA
0,0,4458.16653826,504900,95792,0,0,0,0,0,0,NA
0,0,121214.693283,64154051.3792,87658,0,0,0,0,0,0,NA
0,0,10800,2672100,87653,0,0,0,0,0,0,323.306243012513
0,0,23640,8477100,71437,0,0,0,0,0,0,NA
0,0,14340,2374200,72631,0,0,0,0,0,0,NA
0,0,3780,541800,72851,0,0,0,0,0,0,NA
0,113.57875,198157.082039,148843800,86455,0,0,0,0,0,0,NA
0,0,30300,14730300,86408,0,0,0,0,0,0,NA
0,0,23460,10609200,74413,0,0,0,0,0,0,NA
0,0,6420,739800,74423,0,0,0,0,0,0,NA
0,0,20820,7716600,74469,0,0,0,0,0,0,NA
0,0,258540,208583100,74515,0,0,0,0,0,0,NA
0,169.48683541,22980,365400,74642,0,0,0,0,0,0,NA
0,454.2113298,41100,634500,86576,0,0,0,0,0,0,NA
0,0,54780,33897600,86602,0,0,0,0,0,0,NA
0,0,71400,34596000,86657,0,0,0,0,0,0,NA
0,0,16620,3919500,86691,0,0,0,0,0,0,NA
0,0,28260,16174800,87617,0,0,0,0,0,0,NA
0,0,91860,48105900,87619,0,0,0,0,0,0,NA
0,0,204840,214876800,87620,0,0,0,0,0,0,NA
0,45.95194697,108457.478991,69572746.707,75094,0,0,0,0,0,0,NA
0,0,25740,10172700,74731,0,0,0,0,0,0,NA
0,0,53340,21907800,74747,0,0,0,0,0,0,NA
0,0,215400,205524000,74748,0,0,0,0,0,0,NA
0,0,23760,15093000,74810,0,0,0,0,0,0,NA
0,0,31620,20131200,74821,0,0,0,0,0,0,NA
0,0,30600,15431400,74942,0,0,0,0,0,0,NA
0,0,13800,3573900,74995,0,0,0,0,0,0,NA
0,0,47460,29032200,75017,0,0,0,0,0,0,NA
0,0,10500,1921500,75037,0,0,0,0,0,0,NA
0,0,18480,5800500,75122,0,0,0,0,0,0,NA
0,0,12960,4153500,75150,0,0,0,0,0,0,NA
0,0,70380,48768300,75157,0,0,0,0,0,0,NA
0,0,40980,26683200,75200,0,0,0,0,0,0,NA
0,0,16260,7430400,75216,0,0,0,0,0,0,NA
0,0,18540,7604100,75225,0,0,0,0,0,0,NA
0,0,21720,8336700,75232,0,0,0,0,0,0,NA
0,0,31260,15129000,75245,0,0,0,0,0,0,NA
0,0,12120,3711600,75256,0,0,0,0,0,0,NA
0,0,13620,4640400,75325,0,0,0,0,0,0,NA
0,0,14700,3672000,75330,0,0,0,0,0,0,NA
0,0,23760,11337300,75373,0,0,0,0,0,0,NA
0,0,10740,3290400,75424,0,0,0,0,0,0,NA
0,0,43260,25829100,75448,0,0,0,0,0,0,NA
0,0,9240,2560500,75449,0,0,0,0,0,0,NA
0,0,105300,62920800,78085,0,0,0,0,0,0,415.364974989553
0,0,36000,10168200,78325,0,0,0,0,0,0,419.738305098442
0,0,6600,1406700,78335,0,0,0,0,0,0,414.886397231792
0,0,14640,5179500,78357,0,0,0,0,0,0,418.142640045723
0,0,17220,4851900,78441,0,0,0,0,0,0,414.603664652224
0,0,12660,3956400,78583,0,0,0,0,0,0,424.186051130078
0,0,6840,1324800,78752,0,0,0,0,0,0,427.559246560802
0,0,14100,2482200,78831,0,0,0,0,0,0,433.770833868147
0,0,4920,675000,78833,0,0,0,0,0,0,427.143856526693
0,0,39060,22973400,78843,0,0,0,0,0,0,415.036014596639
0,0,26880,12555000,78892,0,0,0,0,0,0,339.157236872849
0,0,5340,1170900,78940,0,0,0,0,0,0,447.292720340198
0,0,15060,4991400,78941,0,0,0,0,0,0,451.967328494953
0,0,139260,102895200,78991,0,0,0,0,0,0,438.966976602736
0,0,21120,7289100,79013,0,0,0,0,0,0,433.362047908777
0,74.80211935,35880,7746300,79174,0,0,0,0,0,0,437.068634121845
0,0,14100,6168600,79260,0,0,0,0,0,0,339.126895821056
0,0,15480,4568400,79333,0,0,0,0,0,0,445.498288526602
0,69.56228366,35820,19603800,79350,0,0,0,0,0,0,443.083982986563
0,0,18480,7311600,79406,0,0,0,0,0,0,445.336651270992
0,0,16500,6750000,79425,0,0,0,0,0,0,353.192322208657
0,0,10920,1956600,79481,0,0,0,0,0,0,443.871196448529
0,0,44520,36837000,79738,0,0,0,0,0,0,460.984708397645
0,0,14040,4680000,79780,0,0,0,0,0,0,431.004839594914
0,0,76020,64626300,79802,0,0,0,0,0,0,NA
0,0,14760,3945600,79893,0,0,0,0,0,0,NA
0,0,242820,238212900,80031,0,0,0,0,0,0,NA
0,0,41100,16635600,80147,0,0,0,0,0,0,NA
0,0,69780,60426900,80189,0,0,0,0,0,0,NA
0,0,12900,4900500,80191,0,0,0,0,0,0,NA
0,0,10860,3213000,80302,0,0,0,0,0,0,NA
0,0,31440,13475700,80356,0,0,0,0,0,0,NA
0,0,84720,79434000,80608,0,0,0,0,0,0,NA
0,0,31320,28006200,80812,0,0,0,0,0,0,NA
0,0,59340,70671600,80890,0,0,0,0,0,0,NA
0,0,11400,2374200,80924,0,0,0,0,0,0,NA
0,321.75845154,115200,1852200,80936,0,0,0,0,0,0,NA
0,0,6300,1336500,81022,0,0,0,0,0,0,NA
0,80.74941245,10200,171000,81048,0,0,0,0,0,0,NA
0,258.47299547,8700,137700,81154,0,0,0,0,0,0,NA
0,0,6300,963900,70674,0,0,0,0,0,0,NA
0,0,25740,8000100,70760,0,0,0,0,0,0,NA
0,0,7860,1494900,70779,0,0,0,0,0,0,NA
0,0,7740,1968300,70807,0,0,0,0,0,0,NA
0,0,6900,1630800,70813,0,0,0,0,0,0,NA
0,0,99300,91696500,70817,0,0,0,0,0,0,NA
0,0,14340,4324500,70821,0,0,0,0,0,0,NA
0,256.56888004,24540,384300,70849,0,0,0,0,0,0,NA
0,0,85500,79542900,70857,0,0,0,0,0,0,NA
0,0,24420,9894600,70860,0,0,0,0,0,0,NA
0,136.66846473,11700,193500,81178,0,0,0,0,0,0,NA
0,0,62520,51648300,81212,0,0,0,0,0,0,NA
0,0,129660,89916300,87578,0,0,0,0,0,0,NA
0,0,52920,30218400,87590,0,0,0,0,0,0,NA
0,0,88260,74131200,70997,0,0,0,0,0,0,NA
0,0,28320,11494800,71002,0,0,0,0,0,0,NA
0,58.77981929,7020,113400,71023,0,0,0,0,0,0,NA
0,0,48360,33067800,71045,0,0,0,0,0,0,NA
0,0,45540,35969400,71112,0,0,0,0,0,0,NA
0,137.65405632,27120,431100,71122,0,0,0,0,0,0,NA
0,0,70560,87282900,71174,0,0,0,0,0,0,NA
0,170.7671252,18540,286200,71196,0,0,0,0,0,0,NA
0,0,4440,593100,71198,0,0,0,0,0,0,NA
0,74.06096678,77880,58598100,71310,0,0,0,0,0,0,NA
0,0,12360,3348900,71255,0,0,0,0,0,0,NA
0,0,10200,3006000,71256,0,0,0,0,0,0,NA
0,0,8940,1666800,71259,0,0,0,0,0,0,NA
0,0,15600,5337900,71261,0,0,0,0,0,0,NA
0,0,17820,5345100,71282,0,0,0,0,0,0,NA
0,0,12960,3305700,71300,0,0,0,0,0,0,NA
0,0,124980,116862300,71318,0,0,0,0,0,0,NA
0,157.78818088,12540,201600,71343,0,0,0,0,0,0,NA
0,104.05352394,9660,150300,71343,0,0,0,0,0,0,NA
0,0,16500,7009200,71344,0,0,0,0,0,0,NA
0,326.59321126,41760,663300,71346,0,0,0,0,0,0,NA
0,0,32940,18275400,71356,0,0,0,0,0,0,NA
0,0,237600,188395200,71359,0,0,0,0,0,0,NA
0,0,49920,21472200,81540,0,0,0,0,0,0,417.984806138499
0,0,42720,31581900,81542,0,0,0,0,0,0,379.870914317147
0,0,28800,10471500,81543,0,0,0,0,0,0,350.988893812677
0,0,69360,90260100,81552,0,0,0,0,0,0,417.260232441493
0,0,280860,312363900,81576,0,0,0,0,0,0,427.585006436764
0,0,54600,34161300,81596,0,0,0,0,0,0,337.007501566749
0,0,44400,26529300,81606,0,0,0,0,0,0,441.407826856107
0,0,49800,34110000,81608,0,0,0,0,0,0,330.915715559904
0,0,39000,14053500,81614,0,0,0,0,0,0,403.543270722559
0,0,126660,126927900,81619,0,0,0,0,0,0,315.647250991355
0,0,28740,11972700,81630,0,0,0,0,0,0,327.422502499493
0,0,13320,3826800,81635,0,0,0,0,0,0,320.36323159793
0,0,33840,15468300,81636,0,0,0,0,0,0,310.966769525127
0,0,220200,218729700,81638,0,0,0,0,0,0,339.568376275179
0,0,29040,14679000,81648,0,0,0,0,0,0,441.008960582142
0,0,69840,48845700,81652,0,0,0,0,0,0,450.808582473685
0,0,43920,29608200,81659,0,0,0,0,0,0,451.036410986469
0,0,58020,51591600,81661,0,0,0,0,0,0,452.278599841356
0,0,54360,32370300,81664,0,0,0,0,0,0,457.380436446863
0,0,58440,39522600,81669,0,0,0,0,0,0,NA
0,0,58740,39593700,81670,0,0,0,0,0,0,NA
0,0,17171.5549442,7500600,81672,0,0,0,0,0,0,NA
0,171.53500001,36911.5549442,15107400,81674,0,0,0,0,0,0,NA
0,0,65940,49599900,81690,0,0,0,0,0,0,NA
0,0,24180,10590300,81691,0,0,0,0,0,0,NA
0,0,13560,3042900,81700,0,0,0,0,0,0,NA
0,0,26880,15283800,81701,0,0,0,0,0,0,NA
0,0,185940,187344000,81810,0,0,0,0,0,0,370.580965486187
0,0,9420,1839600,81821,0,0,0,0,0,0,372.894476186973
0,0,30360,12237300,81898,0,0,0,0,0,0,422.588270969142
0,0,23580,13291200,81899,0,0,0,0,0,0,415.60281881041
0,0,77160,39332700,81900,0,0,0,0,0,0,417.074115923297
0,0,150060,108099000,81901,0,0,0,0,0,0,434.991341403131
0,0,16020,5439600,81902,0,0,0,0,0,0,436.93384043039
0,0,334200,492895800,87598,0,0,0,0,0,0,NA
0,122.54632376,25560,439200,82631,0,0,0,0,0,0,409.723742125464
0,0,56460,40666500,76120,0,0,0,0,0,0,NA
0,0,28560,14549400,76147,0,0,0,0,0,0,NA
0,86.67820648,11100,173700,76335,0,0,0,0,0,0,NA
0,0,11220,2724300,76337,0,0,0,0,0,0,NA
0,0,37020,13894200,86735,0,0,0,0,0,0,325.240236124453
0,30.87915319,13837.0820393,2523600,83051,0,0,0,0,0,0,345.549160128823
0,0,12480,4619700,86844,0,0,0,0,0,0,335.665125371419
0,0,43800,32064300,86883,0,0,0,0,0,0,NA
0,0,46200,25886700,83416,0,0,0,0,0,0,NA
0,0,12480,2952000,83688,0,0,0,0,0,0,NA
0,0,38700,23894100,83725,0,0,0,0,0,0,NA
0,0,44160,32886900,83848,0,0,0,0,0,0,NA
0,0,53820,36873000,84311,0,0,0,0,0,0,331.488097441368
0,0,18480,7916400,84325,0,0,0,0,0,0,330.794265073991
0,0,62760,51027300,84328,0,0,0,0,0,0,327.35380744177
0,0,10080,3176100,84363,0,0,0,0,0,0,339.202389067177
0,0,154920,277179300,84364,0,0,0,0,0,0,341.259179019871
0,0,93637.0820393,72560700,84540,0,0,0,0,0,0,NA
0,0,21000,7172100,84443,0,0,0,0,0,0,337.71104810085
0,0,30360,15853500,84558,0,0,0,0,0,0,NA
0,0,11100,3051900,84562,0,0,0,0,0,0,NA
0,0,40800,27714600,84694,0,0,0,0,0,0,NA
0,130.83507988,101677.092749,115330378.546,87383,0,0,0,0,0,0,NA
0,0,77880,86601600,87307,0,0,0,0,0,0,335.188878980712
0,0,85440,67260600,87322,0,0,0,0,0,0,325.554972353052
0,0,49200,14785200,87328,0,0,0,0,0,0,329.533517176663
0,0,100620,62069400,87330,0,0,0,0,0,0,332.658860947709
0,0,266040,272171700,87640,0,0,0,0,0,0,NA
0,0,463260,539288100,87641,0,0,0,0,0,0,NA
0,0,66960,45466200,84735,0,0,0,0,0,0,NA
0,0,118800,82985400,84740,0,0,0,0,0,0,NA
0,0,151020,203230800,84762,0,0,0,0,0,0,NA
0,0,87900,83989800,84807,0,0,0,0,0,0,NA
0,0,42000,19831500,84808,0,0,0,0,0,0,NA
0,0,56400,36928800,84812,0,0,0,0,0,0,NA
0,0,73200,62172000,84892,0,0,0,0,0,0,NA
0,0,32280,18622800,84898,0,0,0,0,0,0,NA
0,0,113220,83570400,84927,0,0,0,0,0,0,NA
0,0,24600,10520100,84961,0,0,0,0,0,0,NA
0,0,36600,19913400,84969,0,0,0,0,0,0,NA
0,0,72000,51518700,84971,0,0,0,0,0,0,NA
0,0,63840,37962000,85009,0,0,0,0,0,0,NA
0,0,19860,12746700,85038,0,0,0,0,0,0,NA
0,0,27480,13567500,85046,0,0,0,0,0,0,NA
0,0,27540,18012600,85082,0,0,0,0,0,0,NA
0,0,11040,3339900,85154,0,0,0,0,0,0,NA
0,0,17220,8315100,85230,0,0,0,0,0,0,NA
0,0,73140,43221600,87540,0,0,0,0,0,0,NA
0,0,36420,19384200,77018,0,0,0,0,0,0,NA
0,0,20700,5375700,77038,0,0,0,0,0,0,NA
0,0,16260,5359500,77043,0,0,0,0,0,0,NA
0,0,82440,33672600,77067,0,0,0,0,0,0,NA
0,0,10980,4236300,77068,0,0,0,0,0,0,NA
0,0,24300,11916900,77079,0,0,0,0,0,0,NA
0,0,46800,16590600,77094,0,0,0,0,0,0,NA
0,0,15780,5340600,77103,0,0,0,0,0,0,NA
0,0,24540,8623800,77109,0,0,0,0,0,0,NA
0,0,15600,5617800,77117,0,0,0,0,0,0,NA
0,0,8460,1689300,77128,0,0,0,0,0,0,NA
0,0,22860,5909400,77131,0,0,0,0,0,0,NA
0,0,30900,15184800,77134,0,0,0,0,0,0,NA
0,0,24780,8903700,77138,0,0,0,0,0,0,NA
0,0,9300,1808100,77142,0,0,0,0,0,0,NA
0,0,13500,4117500,77152,0,0,0,0,0,0,NA
0,0,23700,13814100,77161,0,0,0,0,0,0,NA
0,0,9900,1640700,77166,0,0,0,0,0,0,NA
0,0,20460,5796900,77180,0,0,0,0,0,0,NA
0,0,28500,12352500,77181,0,0,0,0,0,0,NA
0,0,16200,7603200,77203,0,0,0,0,0,0,NA
0,0,10920,2973600,77262,0,0,0,0,0,0,NA
0,0,23580,8720100,77291,0,0,0,0,0,0,NA
0,279.37733693,22680,355500,77299,0,0,0,0,0,0,NA
0,0,49080,35865000,77300,0,0,0,0,0,0,NA
0,0,20280,9936000,77356,0,0,0,0,0,0,NA
0,0,3660,428400,77357,0,0,0,0,0,0,NA
0,0,9000,1521000,77358,0,0,0,0,0,0,NA
0,0,14520,5832900,77413,0,0,0,0,0,0,NA
0,0,77760,33680700,85488,0,0,0,0,0,0,405.426395744183
0,100.5705,32100,562500,85495,0,0,0,0,0,0,410.804094775391
0,0,32280,13222800,85496,0,0,0,0,0,0,419.868629650819
0,11.80275001,8220,1560600,87650,0,0,0,0,0,0,NA
0,0,11100,2567700,87656,0,0,0,0,0,0,NA
0,0,9900,1743300,71169,0,0,0,0,0,0,NA
0,0,21997.0927487,9669721.4535,86360,0,0,0,0,0,0,NA
0,0,22357.478991,7093753.293,73715,0,0,0,0,0,0,NA
53962,0,64620,32783400,0,0,0,0,0,0,0,283.205329902978
54513,0,11520,2789100,0,0,0,0,0,0,0,333.401246348132
57618,0,16260,4110300,0,0,0,0,0,0,0,218.800775884198
57619,0,533160,1039815000,0,0,0,0,0,0,0,209.928489265714
68615,0,21720,8571600,0,0,0,0,0,0,0,347.583491559692
69178,0,264572.132034,218500650,0,0,0,0,0,0,0,290.25499766498
69571,0,422820,487990800,0,0,0,0,0,0,0,325.418666381727
69178,0,97976.9848481,135378450,0,0,0,0,0,0,0,290.054509308988
69647,0,34260,18107100,0,0,0,0,0,0,0,351.297463068983
69031,0,156960,61977600,0,0,0,0,0,0,0,285.147102175592
69063,0,98700,137878200,0,0,0,0,0,0,0,345.616976007835
69137,0,28560,14396400,0,0,0,0,0,0,0,409.611410520172
69663,96.31027434,9240,1511100,0,0,0,0,0,0,0,289.158748824373
53996,0,20220,8457300,0,0,0,0,0,0,0,291.047479609828
54005,0,14520,4321800,0,0,0,0,0,0,0,289.1690398903
54377,0,143520,186617700,0,0,0,0,0,0,0,334.129760829464
54466,8.98212067,53880,40074300,0,0,0,0,0,0,0,292.698159126529
54470,177.59302892,11640,753300,0,0,0,0,0,0,0,273.447093457731
54013,0,9600,1620000,0,0,0,0,0,0,0,298.139676734076
54046,0,69240,69097500,0,0,0,0,0,0,0,301.597748841384
54058,0,163740,24678900,0,0,0,0,0,0,0,325.130560694262
54062,0,62880,49820400,0,0,0,0,0,0,0,300.996518228587
54370,0,12060,4133700,0,0,0,0,0,0,0,303.759322492224
54426,72.87841191,4620,378900,0,0,0,0,0,0,0,289.40352009028
54071,0,18960,7704900,0,0,0,0,0,0,0,283.066750851598
54082,0,54780,29800800,0,0,0,0,0,0,0,297.887380461268
54101,0,10080,2718000,0,0,0,0,0,0,0,293.858049455857
54122,0,31140,5138100,0,0,0,0,0,0,0,282.840156960099
54124,0,38940,14732100,0,0,0,0,0,0,0,284.136652073315
54137,0,50640,36145800,0,0,0,0,0,0,0,286.505535522571
54353,74.004675,4980,601200,0,0,0,0,0,0,0,282.043253047737
54143,0,16380,4491000,0,0,0,0,0,0,0,281.559946271938
54145,0,30360,14184900,0,0,0,0,0,0,0,298.73453224656
54168,0,738360,1098640800,0,0,0,0,0,0,0,285.436387858243
54173,7.68188438,3360,217800,0,0,0,0,0,0,0,284.031002958944
54302,83.45725397,19020,7593300,0,0,0,0,0,0,0,293.359831598961
54324,59.33064481,8520,1013400,0,0,0,0,0,0,0,287.965895928879
68051,0,51060,14440500,0,0,0,0,0,0,0,287.13340291861
53957,0,21000,5177700,0,0,0,0,0,0,0,282.967245907239
53960,0,257040,277986600,0,0,0,0,0,0,0,300.998797087836
54208,41.26168501,6300,826200,0,0,0,0,0,0,0,285.594232164437
54233,0,3300,241200,0,0,0,0,0,0,0,296.354208875058
54306,4.65407593,4140,268200,0,0,0,0,0,0,0,288.564420354446
54313,0,110820,125883900,0,0,0,0,0,0,0,299.421176483895
54339,129.91400929,3420,244800,0,0,0,0,0,0,0,283.053563622867
54492,35.76954732,81480,60909300,0,0,0,0,0,0,0,306.599405448294
69852,0,19140,2730600,0,0,0,0,0,0,0,252.228837045306
70454,0,243180,161253000,0,0,0,0,0,0,0,246.669698047805
70108,0,41580,23539500,0,0,0,0,0,0,0,256.486971090291
63374,0,122940,161751600,0,0,0,0,0,0,0,200.692126698741
59422,0,33720,15599700,0,0,0,0,0,0,0,226.243382481593
54054,0,41100,23737500,0,0,0,0,0,0,0,281.430772359116
54173,0,13620,996300,0,0,0,0,0,0,0,271.427021939795
69663,0,41964.8528137,1564200,0,0,0,0,0,0,0,284.832128319441
0,0,78480,46279800,43209,0,0,0,0,0,0,NA
0,0,19740,8453700,43342,0,0,0,0,0,0,NA
0,0,20820,9234000,43344,0,0,0,0,0,0,NA
0,0,41400,24915600,44685,0,0,0,0,0,0,NA
0,0,68798.3924567,83888632.8079,46687,0,0,0,0,0,0,NA
0,0,240115.490048,364083855.573,46799,0,0,0,0,0,0,NA
0,0,170220,135435600,47727,0,0,0,0,0,0,NA
0,0,63360,54072900,47974,0,0,0,0,0,0,NA
0,0,17100,5764500,47975,0,0,0,0,0,0,NA
0,0,52380,41130000,47979,0,0,0,0,0,0,NA
0,0,23580,10902600,47993,0,0,0,0,0,0,NA
0,0,566848.899071,1513945429.56,47996,0,0,0,0,0,0,NA
0,0,73581.4773007,38074690.5016,50103,0,0,0,0,0,0,NA
0,0,326400,380756700,51844,0,0,0,0,0,0,268.052359456672
0,0,117480,117744300,52817,0,0,0,0,0,0,NA
0,0,32460,19206000,48102,0,0,0,0,0,0,NA
0,0,19380,8561700,48186,0,0,0,0,0,0,NA
0,0,31493.592261,13483525.7876,47230,0,0,0,0,0,0,NA
0,0,36593.592261,23470474.2124,47240,0,0,0,0,0,0,NA
0,0,39000,18405000,47269,0,0,0,0,0,0,NA
0,0,26040,10424700,45281,0,0,0,0,0,0,NA
0,0,11880,3705300,47578,0,0,0,0,0,0,NA
0,0,36780,29430000,47579,0,0,0,0,0,0,NA
0,0,15120,4813200,47658,0,0,0,0,0,0,NA
0,0,7860,1701900,47667,0,0,0,0,0,0,NA
0,0,20520,6192900,47963,0,0,0,0,0,0,NA
0,0,10920,3144600,48006,0,0,0,0,0,0,NA
0,0,17280,4560300,51847,0,0,0,0,0,0,267.075290761992
0,0,81720,59029200,43850,0,0,0,0,0,0,NA
0,0,18600,7326900,43169,0,0,0,0,0,0,NA
0,0,127920,105820200,43767,0,0,0,0,0,0,NA
0,0,23400,11443500,43830,0,0,0,0,0,0,NA
0,0,6720,1485900,44579,0,0,0,0,0,0,NA
0,0,33420,20430900,49360,0,0,0,0,0,0,NA
0,0,33420,25853400,50278,0,0,0,0,0,0,223.529647723567
0,0,3540,333900,45015,0,0,0,0,0,0,NA
0,0,356880,427217400,43136,0,0,0,0,0,0,NA
0,0,107280,133929900,43489,0,0,0,0,0,0,NA
0,0,89160,85640400,44032,0,0,0,0,0,0,NA
0,0,93247.8282653,60997407.198,47302,0,0,0,0,0,0,NA
0,0,45720,24529500,47333,0,0,0,0,0,0,NA
0,109.26254735,82567.8282653,72917192.802,47549,0,0,0,0,0,0,NA
0,0,13620,4959900,43605,0,0,0,0,0,0,NA
0,0,74940,60287400,43983,0,0,0,0,0,0,NA
0,0,20520,8756100,44226,0,0,0,0,0,0,NA
0,0,64380,65264400,44230,0,0,0,0,0,0,NA
0,0,23220,15631200,44236,0,0,0,0,0,0,NA
0,0,83520,76748400,44245,0,0,0,0,0,0,NA
0,0,26460,10859400,44353,0,0,0,0,0,0,NA
0,0,8640,2313000,44604,0,0,0,0,0,0,NA
0,0,150300,123103800,44708,0,0,0,0,0,0,NA
0,0,93300,93244500,44729,0,0,0,0,0,0,NA
0,0,33300,15352200,44739,0,0,0,0,0,0,NA
0,0,68520,52665300,45003,0,0,0,0,0,0,NA
0,0,36060,15452100,45012,0,0,0,0,0,0,NA
0,0,45360,21268800,45237,0,0,0,0,0,0,NA
0,106.49732081,114720,86953500,45238,0,0,0,0,0,0,NA
0,0,16500,5442300,47341,0,0,0,0,0,0,NA
0,0,231991.867732,287030700,44514,0,0,0,0,0,0,NA
0,144.67064571,93000,37313100,44638,0,0,0,0,0,0,NA
0,0,60120,51813900,45374,0,0,0,0,0,0,NA
0,0,206760,210991500,45940,0,0,0,0,0,0,NA
0,0,29160,21842100,46726,0,0,0,0,0,0,NA
0,0,204780,279335700,46729,0,0,0,0,0,0,NA
0,0,16320,4612500,46732,0,0,0,0,0,0,NA
0,0,102180,135351900,46742,0,0,0,0,0,0,NA
0,0,153300,192430800,46797,0,0,0,0,0,0,NA
0,130.02181773,4679.90275811,747898.539,46846,0,0,0,0,0,0,NA
0,0,20100,7600500,45299,0,0,0,0,0,0,NA
0,0,56100,22674600,45768,0,0,0,0,0,0,NA
0,0,18900,5991300,45904,0,0,0,0,0,0,NA
0,0,13260,4098600,46709,0,0,0,0,0,0,NA
0,77.61290001,18060,7653600,46715,0,0,0,0,0,0,NA
0,0,10800,2253600,46722,0,0,0,0,0,0,NA
0,0,110040,58963500,51781,0,0,0,0,0,0,308.905288020632
0,0,28080,17773200,51839,0,0,0,0,0,0,303.077841046514
0,0,22200,8777700,46155,0,0,0,0,0,0,NA
0,0,32940,18829800,47934,0,0,0,0,0,0,NA
0,0,35880,25798500,47936,0,0,0,0,0,0,NA
0,0,58800,57867300,47938,0,0,0,0,0,0,NA
0,0,28200,17964900,48003,0,0,0,0,0,0,NA
0,0,84300,91689300,47914,0,0,0,0,0,0,NA
0,0,283380,530949600,47915,0,0,0,0,0,0,NA
0,0,111480,150578100,47923,0,0,0,0,0,0,NA
0,0,56940,40511700,47928,0,0,0,0,0,0,NA
0,0,57360,57078000,48009,0,0,0,0,0,0,NA
0,0,27420,12633300,49916,0,0,0,0,0,0,278.849943785651
0,0,28260,14343300,50102,0,0,0,0,0,0,NA
0,121.94863079,38885.5770407,26806798.9378,50151,0,0,0,0,0,0,NA
0,0,21660,7344900,50960,0,0,0,0,0,0,NA
0,0,65040,43286400,50967,0,0,0,0,0,0,NA
0,0,90600,123071400,51051,0,0,0,0,0,0,NA
0,0,28020,16540200,51308,0,0,0,0,0,0,NA
0,0,18194.1759122,5982767.64377,52251,0,0,0,0,0,0,302.550472341589
0,0,25380,14209200,52256,0,0,0,0,0,0,304.478903345921
0,0,14520,4800600,52303,0,0,0,0,0,0,313.803891823092
