"My_intwbdy","Distance","Shape_Leng","Shape_Area","My_intwb_1","FID_1","OGF_ID","Area_sqm","Perim_m","FID_2","OGF_ID_1","PDEM_South"
0,0,5340,940500,96441,0,0,0,0,0,0,385.723679304351
0,0,28560,16437600,96554,0,0,0,0,0,0,333.222770871377
0,0,92580,70576200,96565,0,0,0,0,0,0,358.861370691921
0,0,16020,5510700,96590,0,0,0,0,0,0,367.565099461687
0,0,64800,37494000,96673,0,0,0,0,0,0,346.946003232345
0,134.12402308,82920,42966000,96708,0,0,0,0,0,0,312.014560443443
0,0,18420,5757300,96739,0,0,0,0,0,0,363.006412875229
0,0,436500,467993700,96744,0,0,0,0,0,0,307.82144104383
0,0,12660,4155300,96753,0,0,0,0,0,0,305.600503360913
0,0,63420,27948600,96765,0,0,0,0,0,0,344.214641543285
0,0,32640,18913500,96840,0,0,0,0,0,0,320.653147376654
0,0,16080,5982300,96844,0,0,0,0,0,0,321.821632423131
0,0,9360,1874700,96883,0,0,0,0,0,0,305.467354117479
0,0,146160,103619700,96897,0,0,0,0,0,0,315.163047047352
0,0,11640,2820600,96906,0,0,0,0,0,0,308.341767350655
0,0,18900,6762600,96921,0,0,0,0,0,0,330.090544634879
0,0,19020,6909300,96971,0,0,0,0,0,0,323.603117803305
0,0,44640,28318500,97000,0,0,0,0,0,0,324.976096486446
0,0,29520,17761500,97017,0,0,0,0,0,0,338.873835660453
0,0,79638.1665383,68197500,97029,0,0,0,0,0,0,314.654383282737
0,0,19380,7672500,97066,0,0,0,0,0,0,323.521834473372
0,0,48240,28602900,97112,0,0,0,0,0,0,308.365603022082
0,0,5280,1127700,97114,0,0,0,0,0,0,320.414796553701
0,0,84240,73857600,97147,0,0,0,0,0,0,306.151322671419
0,0,139038.166538,92655900,97171,0,0,0,0,0,0,292.319151798681
0,0,40620,24286500,97187,0,0,0,0,0,0,307.718038821122
0,0,15780,6361200,97242,0,0,0,0,0,0,307.360233434257
0,0,61860,51534900,97262,0,0,0,0,0,0,299.382112544723
0,0,26400,13474800,97267,0,0,0,0,0,0,288.182473757736
0,0,43500,20560500,97311,0,0,0,0,0,0,267.753811958762
0,0,31740,14022000,97361,0,0,0,0,0,0,254.809477330846
0,0,44700,27044100,97369,0,0,0,0,0,0,251.448055005438
0,0,196140,205116300,97404,0,0,0,0,0,0,256.501691080317
0,0,126600,150699600,97414,0,0,0,0,0,0,222.328691271874
0,0,108840,91466100,97434,0,0,0,0,0,0,293.127535697166
0,0,95700,108943200,97452,0,0,0,0,0,0,266.096749528941
0,0,117480,102661200,97458,0,0,0,0,0,0,223.744592424046
0,0,11940,3141900,97483,0,0,0,0,0,0,201.229586275353
0,0,35520,14092200,97504,0,0,0,0,0,0,206.744696803866
0,0,109800,113625900,97513,0,0,0,0,0,0,282.138221692089
0,0,38220,17082900,97515,0,0,0,0,0,0,204.820106190014
0,0,19500,6143400,97521,0,0,0,0,0,0,200.46785579383
0,0,90360,51604200,97564,0,0,0,0,0,0,245.288401646025
0,0,28380,12000600,97566,0,0,0,0,0,0,210.427810873784
0,0,14400,4180500,97570,0,0,0,0,0,0,212.120554860159
0,0,77700,64760400,97604,0,0,0,0,0,0,268.486975164755
0,0,873314.693283,1639585548.62,97441,0,0,0,0,0,0,216.36082604968
0,0,26580,13912200,97628,0,0,0,0,0,0,228.739323109021
0,0,48360,17819100,97645,0,0,0,0,0,0,231.902455110876
0,0,12180,3133800,97738,0,0,0,0,0,0,240.558200097782
0,0,27240,10534500,97765,0,0,0,0,0,0,490.0286880252
0,0,9360,2455200,98120,0,0,0,0,0,0,494.256623545001
0,0,24180,9521100,98379,0,0,0,0,0,0,486.657856192725
0,0,39840,18719100,99107,0,0,0,0,0,0,428.142688976628
0,0,20400,5791500,99125,0,0,0,0,0,0,409.800661882876
0,0,9780,2220300,99202,0,0,0,0,0,0,371.772534503789
0,0,41040,22136400,99530,0,0,0,0,0,0,474.802937435511
0,56.80590927,8100,140400,99532,0,0,0,0,0,0,473.546709696452
0,0,37260,15132600,99538,0,0,0,0,0,0,480.785227505477
0,0,67320,38680200,99606,0,0,0,0,0,0,489.941591634807
0,0,11280,3407400,99617,0,0,0,0,0,0,473.705462480435
0,0,5880,1126800,99622,0,0,0,0,0,0,479.088031951612
0,133.38460968,80160,65592000,99694,0,0,0,0,0,0,464.674232217848
0,0,46860,34546500,99646,0,0,0,0,0,0,474.633969174646
0,0,16440,4629600,99746,0,0,0,0,0,0,454.666840750545
0,0,23520,10527300,99748,0,0,0,0,0,0,435.775059604375
0,0,58020,38030400,99799,0,0,0,0,0,0,416.073037542199
0,0,175260,153741600,99815,0,0,0,0,0,0,415.986119414978
0,0,40080,14886000,99858,0,0,0,0,0,0,448.727413735624
0,0,94140,52280100,99941,0,0,0,0,0,0,424.328631658306
0,0,51420,26937000,99971,0,0,0,0,0,0,421.735015341992
0,0,9780,2942100,100008,0,0,0,0,0,0,413.725595272948
0,0,74460,63486900,100028,0,0,0,0,0,0,381.140411115211
0,0,45300,31849200,100047,0,0,0,0,0,0,333.96074277149
0,0,82500,76045500,100078,0,0,0,0,0,0,362.67732977321
0,0,12960,3783600,100105,0,0,0,0,0,0,446.935966390071
0,0,12960,4487400,100107,0,0,0,0,0,0,404.494747989684
0,0,13800,4091400,100118,0,0,0,0,0,0,380.908227526979
0,0,16620,4907700,100135,0,0,0,0,0,0,442.166053026243
0,0,17520,7391700,100153,0,0,0,0,0,0,327.864782853813
0,0,44340,27126000,100206,0,0,0,0,0,0,400.868537638561
0,0,17460,6397200,100225,0,0,0,0,0,0,358.650677476495
0,0,57180,46429200,100254,0,0,0,0,0,0,367.427364214783
0,0,256440,257132700,100259,0,0,0,0,0,0,303.40205539642
0,0,6120,967500,100283,0,0,0,0,0,0,219.024277684411
0,0,78120,71189100,100287,0,0,0,0,0,0,236.466533379385
0,0,16020,7289100,100321,0,0,0,0,0,0,288.660162998609
0,0,10740,2945700,100322,0,0,0,0,0,0,363.366136186683
0,0,38640,25338600,100339,0,0,0,0,0,0,309.088473268034
0,0,121860,139425300,100342,0,0,0,0,0,0,270.393400779363
0,0,32220,18359100,100403,0,0,0,0,0,0,257.795890608754
0,0,45060,38411100,100414,0,0,0,0,0,0,246.589162357245
0,0,66600,53802000,100421,0,0,0,0,0,0,228.146207911415
0,0,36300,19368000,100433,0,0,0,0,0,0,305.104524118926
0,0,38280,26992800,100469,0,0,0,0,0,0,283.423283106612
0,0,55500,66068100,100474,0,0,0,0,0,0,203.454036053578
0,0,38640,15574500,100487,0,0,0,0,0,0,271.503418503976
0,0,11700,3706200,100494,0,0,0,0,0,0,205.38924342003
0,0,88620,57521700,100509,0,0,0,0,0,0,208.173265940117
0,0,15720,5597100,100521,0,0,0,0,0,0,226.068842376155
0,0,58740,30156300,100523,0,0,0,0,0,0,225.626642082866
0,0,20580,9126000,100527,0,0,0,0,0,0,387.064822787977
0,0,13500,3401100,100538,0,0,0,0,0,0,219.671553652891
0,0,29220,14493600,100806,0,0,0,0,0,0,411.644709881301
0,0,10440,3459600,100837,0,0,0,0,0,0,404.258504901295
0,0,18000,5848200,100930,0,0,0,0,0,0,393.316242090039
0,0,19140,5676300,100973,0,0,0,0,0,0,406.669567291419
0,0,9360,2664000,101214,0,0,0,0,0,0,323.993550542882
0,0,15341.9915585,5374385.6025,88945,0,0,0,0,0,0,303.999389673997
0,0,24157.0820393,8325900,88669,0,0,0,0,0,0,307.557399612442
0,0,5880,982800,98367,0,0,0,0,0,0,454.876050005902
0,0,4458.16653826,504900,95792,0,0,0,0,0,0,304.616093491063
0,0,121214.693283,64154051.3792,87658,0,0,0,0,0,0,200.647867111596
0,0,10800,2672100,87653,0,0,0,0,0,0,NA
0,0,23640,8477100,71437,0,0,0,0,0,0,372.070102596476
0,0,14340,2374200,72631,0,0,0,0,0,0,343.661599657407
0,0,3780,541800,72851,0,0,0,0,0,0,338.92096104416
0,113.57875,198157.082039,148843800,86455,0,0,0,0,0,0,343.964324326353
0,0,30300,14730300,86408,0,0,0,0,0,0,313.244624932831
0,0,23460,10609200,74413,0,0,0,0,0,0,449.992997849397
0,0,6420,739800,74423,0,0,0,0,0,0,435.979732429894
0,0,20820,7716600,74469,0,0,0,0,0,0,363.535853520068
0,0,258540,208583100,74515,0,0,0,0,0,0,312.748286913967
0,169.48683541,22980,365400,74642,0,0,0,0,0,0,377.115827363113
0,454.2113298,41100,634500,86576,0,0,0,0,0,0,350.701794347019
0,0,54780,33897600,86602,0,0,0,0,0,0,360.09037180036
0,0,71400,34596000,86657,0,0,0,0,0,0,340.614577682605
0,0,16620,3919500,86691,0,0,0,0,0,0,357.914716865548
0,0,28260,16174800,87617,0,0,0,0,0,0,367.224704412157
0,0,91860,48105900,87619,0,0,0,0,0,0,368.501561636045
0,0,204840,214876800,87620,0,0,0,0,0,0,345.528054259076
0,45.95194697,108457.478991,69572746.707,75094,0,0,0,0,0,0,345.698992895124
0,0,25740,10172700,74731,0,0,0,0,0,0,498.21152170791
0,0,53340,21907800,74747,0,0,0,0,0,0,513.282565131853
0,0,215400,205524000,74748,0,0,0,0,0,0,347.345825433858
0,0,23760,15093000,74810,0,0,0,0,0,0,479.723911439627
0,0,31620,20131200,74821,0,0,0,0,0,0,429.483866461016
0,0,30600,15431400,74942,0,0,0,0,0,0,453.847531924597
0,0,13800,3573900,74995,0,0,0,0,0,0,365.444512787288
0,0,47460,29032200,75017,0,0,0,0,0,0,338.706204980281
0,0,10500,1921500,75037,0,0,0,0,0,0,368.383906287164
0,0,18480,5800500,75122,0,0,0,0,0,0,389.551599897646
0,0,12960,4153500,75150,0,0,0,0,0,0,403.672991017582
0,0,70380,48768300,75157,0,0,0,0,0,0,415.349904247777
0,0,40980,26683200,75200,0,0,0,0,0,0,417.233329414744
0,0,16260,7430400,75216,0,0,0,0,0,0,410.640406556832
0,0,18540,7604100,75225,0,0,0,0,0,0,488.94430579918
0,0,21720,8336700,75232,0,0,0,0,0,0,450.965960199833
0,0,31260,15129000,75245,0,0,0,0,0,0,433.502979677502
0,0,12120,3711600,75256,0,0,0,0,0,0,373.661763580648
0,0,13620,4640400,75325,0,0,0,0,0,0,398.46164103198
0,0,14700,3672000,75330,0,0,0,0,0,0,359.714487464755
0,0,23760,11337300,75373,0,0,0,0,0,0,453.730816268104
0,0,10740,3290400,75424,0,0,0,0,0,0,468.978113712836
0,0,43260,25829100,75448,0,0,0,0,0,0,407.311366319662
0,0,9240,2560500,75449,0,0,0,0,0,0,413.206826562329
0,0,105300,62920800,78085,0,0,0,0,0,0,NA
0,0,36000,10168200,78325,0,0,0,0,0,0,NA
0,0,6600,1406700,78335,0,0,0,0,0,0,NA
0,0,14640,5179500,78357,0,0,0,0,0,0,NA
0,0,17220,4851900,78441,0,0,0,0,0,0,NA
0,0,12660,3956400,78583,0,0,0,0,0,0,NA
0,0,6840,1324800,78752,0,0,0,0,0,0,NA
0,0,14100,2482200,78831,0,0,0,0,0,0,NA
0,0,4920,675000,78833,0,0,0,0,0,0,NA
0,0,39060,22973400,78843,0,0,0,0,0,0,NA
0,0,26880,12555000,78892,0,0,0,0,0,0,NA
0,0,5340,1170900,78940,0,0,0,0,0,0,NA
0,0,15060,4991400,78941,0,0,0,0,0,0,NA
0,0,139260,102895200,78991,0,0,0,0,0,0,NA
0,0,21120,7289100,79013,0,0,0,0,0,0,NA
0,74.80211935,35880,7746300,79174,0,0,0,0,0,0,NA
0,0,14100,6168600,79260,0,0,0,0,0,0,NA
0,0,15480,4568400,79333,0,0,0,0,0,0,NA
0,69.56228366,35820,19603800,79350,0,0,0,0,0,0,NA
0,0,18480,7311600,79406,0,0,0,0,0,0,NA
0,0,16500,6750000,79425,0,0,0,0,0,0,NA
0,0,10920,1956600,79481,0,0,0,0,0,0,NA
0,0,44520,36837000,79738,0,0,0,0,0,0,NA
0,0,14040,4680000,79780,0,0,0,0,0,0,NA
0,0,76020,64626300,79802,0,0,0,0,0,0,NA
0,0,14760,3945600,79893,0,0,0,0,0,0,424.225235820687
0,0,242820,238212900,80031,0,0,0,0,0,0,477.973676613265
0,0,41100,16635600,80147,0,0,0,0,0,0,473.061237910588
0,0,69780,60426900,80189,0,0,0,0,0,0,480.404469115851
0,0,12900,4900500,80191,0,0,0,0,0,0,482.257561891554
0,0,10860,3213000,80302,0,0,0,0,0,0,428.374218348228
0,0,31440,13475700,80356,0,0,0,0,0,0,478.575257189422
0,0,84720,79434000,80608,0,0,0,0,0,0,486.759998316858
0,0,31320,28006200,80812,0,0,0,0,0,0,480.768160474493
0,0,59340,70671600,80890,0,0,0,0,0,0,475.759367732508
0,0,11400,2374200,80924,0,0,0,0,0,0,434.005334051564
0,321.75845154,115200,1852200,80936,0,0,0,0,0,0,457.66738719588
0,0,6300,1336500,81022,0,0,0,0,0,0,368.337240014895
0,80.74941245,10200,171000,81048,0,0,0,0,0,0,466.711391087582
0,258.47299547,8700,137700,81154,0,0,0,0,0,0,468.714508455563
0,0,6300,963900,70674,0,0,0,0,0,0,479.66166602953
0,0,25740,8000100,70760,0,0,0,0,0,0,474.183618132478
0,0,7860,1494900,70779,0,0,0,0,0,0,461.489375160948
0,0,7740,1968300,70807,0,0,0,0,0,0,436.160709403779
0,0,6900,1630800,70813,0,0,0,0,0,0,415.278576074057
0,0,99300,91696500,70817,0,0,0,0,0,0,480.971046562714
0,0,14340,4324500,70821,0,0,0,0,0,0,443.143925820627
0,256.56888004,24540,384300,70849,0,0,0,0,0,0,438.368519267098
0,0,85500,79542900,70857,0,0,0,0,0,0,467.090496253874
0,0,24420,9894600,70860,0,0,0,0,0,0,469.835967945405
0,136.66846473,11700,193500,81178,0,0,0,0,0,0,461.825638598065
0,0,62520,51648300,81212,0,0,0,0,0,0,461.975855132138
0,0,129660,89916300,87578,0,0,0,0,0,0,471.297045597192
0,0,52920,30218400,87590,0,0,0,0,0,0,477.275371066155
0,0,88260,74131200,70997,0,0,0,0,0,0,461.992292076654
0,0,28320,11494800,71002,0,0,0,0,0,0,450.851917153349
0,58.77981929,7020,113400,71023,0,0,0,0,0,0,461.02914598253
0,0,48360,33067800,71045,0,0,0,0,0,0,477.507091777831
0,0,45540,35969400,71112,0,0,0,0,0,0,247.412672059168
0,137.65405632,27120,431100,71122,0,0,0,0,0,0,464.357440287485
0,0,70560,87282900,71174,0,0,0,0,0,0,448.177752471064
0,170.7671252,18540,286200,71196,0,0,0,0,0,0,488.103577523861
0,0,4440,593100,71198,0,0,0,0,0,0,468.993224217787
0,74.06096678,77880,58598100,71310,0,0,0,0,0,0,514.136300401525
0,0,12360,3348900,71255,0,0,0,0,0,0,464.203808803707
0,0,10200,3006000,71256,0,0,0,0,0,0,468.871830228703
0,0,8940,1666800,71259,0,0,0,0,0,0,448.280526657599
0,0,15600,5337900,71261,0,0,0,0,0,0,449.250225493567
0,0,17820,5345100,71282,0,0,0,0,0,0,479.513346283941
0,0,12960,3305700,71300,0,0,0,0,0,0,522.011731113233
0,0,124980,116862300,71318,0,0,0,0,0,0,507.513232230508
0,157.78818088,12540,201600,71343,0,0,0,0,0,0,472.2843642916
0,104.05352394,9660,150300,71343,0,0,0,0,0,0,471.347600148823
0,0,16500,7009200,71344,0,0,0,0,0,0,476.849426876905
0,326.59321126,41760,663300,71346,0,0,0,0,0,0,472.219344450952
0,0,32940,18275400,71356,0,0,0,0,0,0,453.85083115419
0,0,237600,188395200,71359,0,0,0,0,0,0,461.599821533897
0,0,49920,21472200,81540,0,0,0,0,0,0,NA
0,0,42720,31581900,81542,0,0,0,0,0,0,NA
0,0,28800,10471500,81543,0,0,0,0,0,0,NA
0,0,69360,90260100,81552,0,0,0,0,0,0,NA
0,0,280860,312363900,81576,0,0,0,0,0,0,NA
0,0,54600,34161300,81596,0,0,0,0,0,0,NA
0,0,44400,26529300,81606,0,0,0,0,0,0,NA
0,0,49800,34110000,81608,0,0,0,0,0,0,NA
0,0,39000,14053500,81614,0,0,0,0,0,0,NA
0,0,126660,126927900,81619,0,0,0,0,0,0,NA
0,0,28740,11972700,81630,0,0,0,0,0,0,NA
0,0,13320,3826800,81635,0,0,0,0,0,0,NA
0,0,33840,15468300,81636,0,0,0,0,0,0,NA
0,0,220200,218729700,81638,0,0,0,0,0,0,NA
0,0,29040,14679000,81648,0,0,0,0,0,0,NA
0,0,69840,48845700,81652,0,0,0,0,0,0,NA
0,0,43920,29608200,81659,0,0,0,0,0,0,NA
0,0,58020,51591600,81661,0,0,0,0,0,0,NA
0,0,54360,32370300,81664,0,0,0,0,0,0,NA
0,0,58440,39522600,81669,0,0,0,0,0,0,465.842273228306
0,0,58740,39593700,81670,0,0,0,0,0,0,473.310264704116
0,0,17171.5549442,7500600,81672,0,0,0,0,0,0,467.522601950389
0,171.53500001,36911.5549442,15107400,81674,0,0,0,0,0,0,471.587950914761
0,0,65940,49599900,81690,0,0,0,0,0,0,485.022330094722
0,0,24180,10590300,81691,0,0,0,0,0,0,487.492858004934
0,0,13560,3042900,81700,0,0,0,0,0,0,454.282851139352
0,0,26880,15283800,81701,0,0,0,0,0,0,470.480125895377
0,0,185940,187344000,81810,0,0,0,0,0,0,NA
0,0,9420,1839600,81821,0,0,0,0,0,0,NA
0,0,30360,12237300,81898,0,0,0,0,0,0,NA
0,0,23580,13291200,81899,0,0,0,0,0,0,NA
0,0,77160,39332700,81900,0,0,0,0,0,0,NA
0,0,150060,108099000,81901,0,0,0,0,0,0,NA
0,0,16020,5439600,81902,0,0,0,0,0,0,NA
0,0,334200,492895800,87598,0,0,0,0,0,0,445.098220800702
0,122.54632376,25560,439200,82631,0,0,0,0,0,0,NA
0,0,56460,40666500,76120,0,0,0,0,0,0,466.519281560356
0,0,28560,14549400,76147,0,0,0,0,0,0,452.830521777643
0,86.67820648,11100,173700,76335,0,0,0,0,0,0,489.980319640797
0,0,11220,2724300,76337,0,0,0,0,0,0,449.608127922912
0,0,37020,13894200,86735,0,0,0,0,0,0,NA
0,30.87915319,13837.0820393,2523600,83051,0,0,0,0,0,0,NA
0,0,12480,4619700,86844,0,0,0,0,0,0,NA
0,0,43800,32064300,86883,0,0,0,0,0,0,345.343171337826
0,0,46200,25886700,83416,0,0,0,0,0,0,409.042740377974
0,0,12480,2952000,83688,0,0,0,0,0,0,284.360196406668
0,0,38700,23894100,83725,0,0,0,0,0,0,292.360719672383
0,0,44160,32886900,83848,0,0,0,0,0,0,302.930195008301
0,0,53820,36873000,84311,0,0,0,0,0,0,NA
0,0,18480,7916400,84325,0,0,0,0,0,0,NA
0,0,62760,51027300,84328,0,0,0,0,0,0,NA
0,0,10080,3176100,84363,0,0,0,0,0,0,NA
0,0,154920,277179300,84364,0,0,0,0,0,0,NA
0,0,93637.0820393,72560700,84540,0,0,0,0,0,0,NA
0,0,21000,7172100,84443,0,0,0,0,0,0,NA
0,0,30360,15853500,84558,0,0,0,0,0,0,NA
0,0,11100,3051900,84562,0,0,0,0,0,0,NA
0,0,40800,27714600,84694,0,0,0,0,0,0,394.788249724948
0,130.83507988,101677.092749,115330378.546,87383,0,0,0,0,0,0,335.324723745982
0,0,77880,86601600,87307,0,0,0,0,0,0,NA
0,0,85440,67260600,87322,0,0,0,0,0,0,NA
0,0,49200,14785200,87328,0,0,0,0,0,0,NA
0,0,100620,62069400,87330,0,0,0,0,0,0,NA
0,0,266040,272171700,87640,0,0,0,0,0,0,NA
0,0,463260,539288100,87641,0,0,0,0,0,0,NA
0,0,66960,45466200,84735,0,0,0,0,0,0,431.078083233597
0,0,118800,82985400,84740,0,0,0,0,0,0,389.563110906265
0,0,151020,203230800,84762,0,0,0,0,0,0,289.772824187849
0,0,87900,83989800,84807,0,0,0,0,0,0,453.633977721653
0,0,42000,19831500,84808,0,0,0,0,0,0,397.802322182028
0,0,56400,36928800,84812,0,0,0,0,0,0,340.721266460356
0,0,73200,62172000,84892,0,0,0,0,0,0,331.89332848324
0,0,32280,18622800,84898,0,0,0,0,0,0,274.830283744041
0,0,113220,83570400,84927,0,0,0,0,0,0,346.117086700204
0,0,24600,10520100,84961,0,0,0,0,0,0,472.172642461351
0,0,36600,19913400,84969,0,0,0,0,0,0,270.222751344689
0,0,72000,51518700,84971,0,0,0,0,0,0,323.002691633012
0,0,63840,37962000,85009,0,0,0,0,0,0,405.031327895071
0,0,19860,12746700,85038,0,0,0,0,0,0,262.108509015507
0,0,27480,13567500,85046,0,0,0,0,0,0,308.823408911659
0,0,27540,18012600,85082,0,0,0,0,0,0,463.743322348611
0,0,11040,3339900,85154,0,0,0,0,0,0,464.404258643736
0,0,17220,8315100,85230,0,0,0,0,0,0,395.24719229693
0,0,73140,43221600,87540,0,0,0,0,0,0,390.297571284243
0,0,36420,19384200,77018,0,0,0,0,0,0,498.594896836359
0,0,20700,5375700,77038,0,0,0,0,0,0,478.40951688298
0,0,16260,5359500,77043,0,0,0,0,0,0,496.448459505455
0,0,82440,33672600,77067,0,0,0,0,0,0,501.867160874811
0,0,10980,4236300,77068,0,0,0,0,0,0,345.99237937757
0,0,24300,11916900,77079,0,0,0,0,0,0,458.632669230331
0,0,46800,16590600,77094,0,0,0,0,0,0,499.72807109378
0,0,15780,5340600,77103,0,0,0,0,0,0,413.253239486689
0,0,24540,8623800,77109,0,0,0,0,0,0,418.624117687833
0,0,15600,5617800,77117,0,0,0,0,0,0,382.139521170107
0,0,8460,1689300,77128,0,0,0,0,0,0,417.80938959706
0,0,22860,5909400,77131,0,0,0,0,0,0,438.840491716361
0,0,30900,15184800,77134,0,0,0,0,0,0,470.970646993419
0,0,24780,8903700,77138,0,0,0,0,0,0,498.928355427611
0,0,9300,1808100,77142,0,0,0,0,0,0,418.265373932538
0,0,13500,4117500,77152,0,0,0,0,0,0,427.09663787008
0,0,23700,13814100,77161,0,0,0,0,0,0,426.72820211847
0,0,9900,1640700,77166,0,0,0,0,0,0,394.146963097536
0,0,20460,5796900,77180,0,0,0,0,0,0,386.759104221287
0,0,28500,12352500,77181,0,0,0,0,0,0,504.563588669296
0,0,16200,7603200,77203,0,0,0,0,0,0,456.515605185971
0,0,10920,2973600,77262,0,0,0,0,0,0,509.060844199709
0,0,23580,8720100,77291,0,0,0,0,0,0,516.891277456937
0,279.37733693,22680,355500,77299,0,0,0,0,0,0,437.526430617707
0,0,49080,35865000,77300,0,0,0,0,0,0,413.094960033849
0,0,20280,9936000,77356,0,0,0,0,0,0,372.344754926705
0,0,3660,428400,77357,0,0,0,0,0,0,379.161407855378
0,0,9000,1521000,77358,0,0,0,0,0,0,384.598343708106
0,0,14520,5832900,77413,0,0,0,0,0,0,385.887771213262
0,0,77760,33680700,85488,0,0,0,0,0,0,NA
0,100.5705,32100,562500,85495,0,0,0,0,0,0,NA
0,0,32280,13222800,85496,0,0,0,0,0,0,NA
0,11.80275001,8220,1560600,87650,0,0,0,0,0,0,459.143587845007
0,0,11100,2567700,87656,0,0,0,0,0,0,426.555088346731
0,0,9900,1743300,71169,0,0,0,0,0,0,484.144735829634
0,0,21997.0927487,9669721.4535,86360,0,0,0,0,0,0,336.503640381291
0,0,22357.478991,7093753.293,73715,0,0,0,0,0,0,329.78265347562
53962,0,64620,32783400,0,0,0,0,0,0,0,NA
54513,0,11520,2789100,0,0,0,0,0,0,0,NA
57618,0,16260,4110300,0,0,0,0,0,0,0,NA
57619,0,533160,1039815000,0,0,0,0,0,0,0,NA
68615,0,21720,8571600,0,0,0,0,0,0,0,NA
69178,0,264572.132034,218500650,0,0,0,0,0,0,0,NA
69571,0,422820,487990800,0,0,0,0,0,0,0,NA
69178,0,97976.9848481,135378450,0,0,0,0,0,0,0,NA
69647,0,34260,18107100,0,0,0,0,0,0,0,NA
69031,0,156960,61977600,0,0,0,0,0,0,0,NA
69063,0,98700,137878200,0,0,0,0,0,0,0,NA
69137,0,28560,14396400,0,0,0,0,0,0,0,NA
69663,96.31027434,9240,1511100,0,0,0,0,0,0,0,NA
53996,0,20220,8457300,0,0,0,0,0,0,0,NA
54005,0,14520,4321800,0,0,0,0,0,0,0,NA
54377,0,143520,186617700,0,0,0,0,0,0,0,NA
54466,8.98212067,53880,40074300,0,0,0,0,0,0,0,NA
54470,177.59302892,11640,753300,0,0,0,0,0,0,0,NA
54013,0,9600,1620000,0,0,0,0,0,0,0,NA
54046,0,69240,69097500,0,0,0,0,0,0,0,NA
54058,0,163740,24678900,0,0,0,0,0,0,0,NA
54062,0,62880,49820400,0,0,0,0,0,0,0,NA
54370,0,12060,4133700,0,0,0,0,0,0,0,NA
54426,72.87841191,4620,378900,0,0,0,0,0,0,0,NA
54071,0,18960,7704900,0,0,0,0,0,0,0,NA
54082,0,54780,29800800,0,0,0,0,0,0,0,NA
54101,0,10080,2718000,0,0,0,0,0,0,0,NA
54122,0,31140,5138100,0,0,0,0,0,0,0,NA
54124,0,38940,14732100,0,0,0,0,0,0,0,NA
54137,0,50640,36145800,0,0,0,0,0,0,0,NA
54353,74.004675,4980,601200,0,0,0,0,0,0,0,NA
54143,0,16380,4491000,0,0,0,0,0,0,0,NA
54145,0,30360,14184900,0,0,0,0,0,0,0,NA
54168,0,738360,1098640800,0,0,0,0,0,0,0,NA
54173,7.68188438,3360,217800,0,0,0,0,0,0,0,NA
54302,83.45725397,19020,7593300,0,0,0,0,0,0,0,NA
54324,59.33064481,8520,1013400,0,0,0,0,0,0,0,NA
68051,0,51060,14440500,0,0,0,0,0,0,0,NA
53957,0,21000,5177700,0,0,0,0,0,0,0,NA
53960,0,257040,277986600,0,0,0,0,0,0,0,NA
54208,41.26168501,6300,826200,0,0,0,0,0,0,0,NA
54233,0,3300,241200,0,0,0,0,0,0,0,NA
54306,4.65407593,4140,268200,0,0,0,0,0,0,0,NA
54313,0,110820,125883900,0,0,0,0,0,0,0,NA
54339,129.91400929,3420,244800,0,0,0,0,0,0,0,NA
54492,35.76954732,81480,60909300,0,0,0,0,0,0,0,NA
69852,0,19140,2730600,0,0,0,0,0,0,0,NA
70454,0,243180,161253000,0,0,0,0,0,0,0,NA
70108,0,41580,23539500,0,0,0,0,0,0,0,NA
63374,0,122940,161751600,0,0,0,0,0,0,0,NA
59422,0,33720,15599700,0,0,0,0,0,0,0,NA
54054,0,41100,23737500,0,0,0,0,0,0,0,NA
54173,0,13620,996300,0,0,0,0,0,0,0,NA
69663,0,41964.8528137,1564200,0,0,0,0,0,0,0,NA
0,0,78480,46279800,43209,0,0,0,0,0,0,367.810990194129
0,0,19740,8453700,43342,0,0,0,0,0,0,420.048487886332
0,0,20820,9234000,43344,0,0,0,0,0,0,395.58724734955
0,0,41400,24915600,44685,0,0,0,0,0,0,368.982165093676
0,0,68798.3924567,83888632.8079,46687,0,0,0,0,0,0,291.334390288453
0,0,240115.490048,364083855.573,46799,0,0,0,0,0,0,295.030062881898
0,0,170220,135435600,47727,0,0,0,0,0,0,338.287549011538
0,0,63360,54072900,47974,0,0,0,0,0,0,290.108280161
0,0,17100,5764500,47975,0,0,0,0,0,0,274.534981692312
0,0,52380,41130000,47979,0,0,0,0,0,0,287.856029194302
0,0,23580,10902600,47993,0,0,0,0,0,0,275.439996430597
0,0,566848.899071,1513945429.56,47996,0,0,0,0,0,0,272.592044467795
0,0,73581.4773007,38074690.5016,50103,0,0,0,0,0,0,266.158288528844
0,0,326400,380756700,51844,0,0,0,0,0,0,NA
0,0,117480,117744300,52817,0,0,0,0,0,0,395.805213874139
0,0,32460,19206000,48102,0,0,0,0,0,0,294.628712277469
0,0,19380,8561700,48186,0,0,0,0,0,0,270.041088459132
0,0,31493.592261,13483525.7876,47230,0,0,0,0,0,0,356.855367991676
0,0,36593.592261,23470474.2124,47240,0,0,0,0,0,0,343.562626556849
0,0,39000,18405000,47269,0,0,0,0,0,0,349.625497009728
0,0,26040,10424700,45281,0,0,0,0,0,0,358.047971411771
