"NEW_KEY","COUNTY","LONG_DD","LAT_DD","Water_Body_Name","Survey_Number","SURVEY_YEAR","Survey_Purpose","TARGET_SPECIES","GEAR","SPECIES","FISH_COUNT","SAMPLE_START_DATE","SAMPLE_END_DATE"
"45-58","Leelanau",-85.9479,44.89596,"Fisher Lake",8115,2009,"Status & Trends","ALL SPECIES","IGNET","RKB",13,"5/27/09","5/28/09"
"45-58","Leelanau",-85.9479,44.89596,"Fisher Lake",8115,2009,"Status & Trends","ALL SPECIES","IGNET","YEP",27,"5/27/09","5/28/09"
"45-58","Leelanau",-85.9479,44.89596,"Fisher Lake",8115,2009,"Status & Trends","ALL SPECIES","LMFYKE","BLB",3,"5/27/09","5/28/09"
"45-58","Leelanau",-85.9479,44.89596,"Fisher Lake",8115,2009,"Status & Trends","ALL SPECIES","LMFYKE","BLG",3,"5/27/09","5/28/09"
"45-58","Leelanau",-85.9479,44.89596,"Fisher Lake",8115,2009,"Status & Trends","ALL SPECIES","LMFYKE","BNM",61,"5/27/09","5/28/09"
"45-58","Leelanau",-85.9479,44.89596,"Fisher Lake",8115,2009,"Status & Trends","ALL SPECIES","LMFYKE","BRB",2,"5/27/09","5/28/09"
"45-58","Leelanau",-85.9479,44.89596,"Fisher Lake",8115,2009,"Status & Trends","ALL SPECIES","LMFYKE","CIS",1,"5/27/09","5/28/09"
"45-58","Leelanau",-85.9479,44.89596,"Fisher Lake",8115,2009,"Status & Trends","ALL SPECIES","LMFYKE","CWS",7,"5/27/09","5/28/09"
"45-58","Leelanau",-85.9479,44.89596,"Fisher Lake",8115,2009,"Status & Trends","ALL SPECIES","LMFYKE","EMS",98,"5/27/09","5/28/09"
"45-58","Leelanau",-85.9479,44.89596,"Fisher Lake",8115,2009,"Status & Trends","ALL SPECIES","LMFYKE","GSF",1,"5/27/09","5/28/09"
"45-58","Leelanau",-85.9479,44.89596,"Fisher Lake",8115,2009,"Status & Trends","ALL SPECIES","LMFYKE","LMB",5,"5/27/09","5/28/09"
"45-58","Leelanau",-85.9479,44.89596,"Fisher Lake",8115,2009,"Status & Trends","ALL SPECIES","LMFYKE","LOG",1,"5/27/09","5/28/09"
"45-58","Leelanau",-85.9479,44.89596,"Fisher Lake",8115,2009,"Status & Trends","ALL SPECIES","LMFYKE","LSF",3,"5/27/09","5/28/09"
"45-58","Leelanau",-85.9479,44.89596,"Fisher Lake",8115,2009,"Status & Trends","ALL SPECIES","LMFYKE","MIS",171,"5/27/09","5/28/09"
"45-58","Leelanau",-85.9479,44.89596,"Fisher Lake",8115,2009,"Status & Trends","ALL SPECIES","LMFYKE","PSF",2,"5/27/09","5/28/09"
"45-58","Leelanau",-85.9479,44.89596,"Fisher Lake",8115,2009,"Status & Trends","ALL SPECIES","LMFYKE","RBT",1,"5/27/09","5/28/09"
"45-58","Leelanau",-85.9479,44.89596,"Fisher Lake",8115,2009,"Status & Trends","ALL SPECIES","LMFYKE","RKB",239,"5/27/09","5/28/09"
"45-58","Leelanau",-85.9479,44.89596,"Fisher Lake",8115,2009,"Status & Trends","ALL SPECIES","LMFYKE","SAS",69,"5/27/09","5/28/09"
"45-58","Leelanau",-85.9479,44.89596,"Fisher Lake",8115,2009,"Status & Trends","ALL SPECIES","LMFYKE","SMB",2,"5/27/09","5/28/09"
"45-58","Leelanau",-85.9479,44.89596,"Fisher Lake",8115,2009,"Status & Trends","ALL SPECIES","LMFYKE","STS",373,"5/27/09","5/28/09"
"45-58","Leelanau",-85.9479,44.89596,"Fisher Lake",8115,2009,"Status & Trends","ALL SPECIES","LMFYKE","YEP",7,"5/27/09","5/28/09"
"45-86","Leelanau",-85.94269,44.88849,"Little Glen Lake",8116,2009,"Status & Trends","ALL SPECIES","BOOMSHK","CWS",7,"6/15/09","6/15/09"
"45-86","Leelanau",-85.94269,44.88849,"Little Glen Lake",8116,2009,"Status & Trends","ALL SPECIES","BOOMSHK","EMS",19,"6/15/09","6/15/09"
"45-86","Leelanau",-85.94269,44.88849,"Little Glen Lake",8116,2009,"Status & Trends","ALL SPECIES","BOOMSHK","JOD",1,"6/15/09","6/15/09"
"45-86","Leelanau",-85.94269,44.88849,"Little Glen Lake",8116,2009,"Status & Trends","ALL SPECIES","BOOMSHK","RKB",5,"6/15/09","6/15/09"
"45-86","Leelanau",-85.94269,44.88849,"Little Glen Lake",8116,2009,"Status & Trends","ALL SPECIES","BOOMSHK","SMB",4,"6/15/09","6/15/09"
"45-86","Leelanau",-85.94269,44.88849,"Little Glen Lake",8116,2009,"Status & Trends","ALL SPECIES","BOOMSHK","STS",6,"6/15/09","6/15/09"
"45-86","Leelanau",-85.94269,44.88849,"Little Glen Lake",8116,2009,"Status & Trends","ALL SPECIES","BOOMSHK","YEP",18,"6/15/09","6/15/09"
"45-86","Leelanau",-85.94269,44.88849,"Little Glen Lake",8116,2009,"Status & Trends","ALL SPECIES","IGNET","CWS",2,"6/1/09","6/1/09"
"45-86","Leelanau",-85.94269,44.88849,"Little Glen Lake",8116,2009,"Status & Trends","ALL SPECIES","IGNET","NOP",10,"6/1/09","6/1/09"
"45-86","Leelanau",-85.94269,44.88849,"Little Glen Lake",8116,2009,"Status & Trends","ALL SPECIES","IGNET","RKB",9,"6/1/09","6/1/09"
"45-86","Leelanau",-85.94269,44.88849,"Little Glen Lake",8116,2009,"Status & Trends","ALL SPECIES","IGNET","YEP",220,"6/1/09","6/1/09"
"45-86","Leelanau",-85.94269,44.88849,"Little Glen Lake",8116,2009,"Status & Trends","ALL SPECIES","LMFYKE","BLG",5,"6/1/09","6/3/09"
"45-86","Leelanau",-85.94269,44.88849,"Little Glen Lake",8116,2009,"Status & Trends","ALL SPECIES","LMFYKE","BRB",2,"6/1/09","6/3/09"
"45-86","Leelanau",-85.94269,44.88849,"Little Glen Lake",8116,2009,"Status & Trends","ALL SPECIES","LMFYKE","CWS",8,"6/1/09","6/3/09"
"45-86","Leelanau",-85.94269,44.88849,"Little Glen Lake",8116,2009,"Status & Trends","ALL SPECIES","LMFYKE","RKB",227,"6/1/09","6/3/09"
"45-86","Leelanau",-85.94269,44.88849,"Little Glen Lake",8116,2009,"Status & Trends","ALL SPECIES","LMFYKE","SMB",7,"6/1/09","6/3/09"
"45-86","Leelanau",-85.94269,44.88849,"Little Glen Lake",8116,2009,"Status & Trends","ALL SPECIES","SMFYKE","BLG",1,"6/1/09","6/1/09"
"45-86","Leelanau",-85.94269,44.88849,"Little Glen Lake",8116,2009,"Status & Trends","ALL SPECIES","SMFYKE","BNM",2,"6/1/09","6/1/09"
"45-86","Leelanau",-85.94269,44.88849,"Little Glen Lake",8116,2009,"Status & Trends","ALL SPECIES","SMFYKE","EMS",976,"6/1/09","6/1/09"
"45-86","Leelanau",-85.94269,44.88849,"Little Glen Lake",8116,2009,"Status & Trends","ALL SPECIES","SMFYKE","RKB",5,"6/1/09","6/1/09"
"45-86","Leelanau",-85.94269,44.88849,"Little Glen Lake",8116,2009,"Status & Trends","ALL SPECIES","SMFYKE","SAS",3,"6/1/09","6/1/09"
"45-86","Leelanau",-85.94269,44.88849,"Little Glen Lake",8116,2009,"Status & Trends","ALL SPECIES","SMFYKE","STS",2,"6/1/09","6/1/09"
"45-86","Leelanau",-85.94269,44.88849,"Little Glen Lake",8116,2009,"Status & Trends","ALL SPECIES","SMFYKE","YEP",1,"6/1/09","6/1/09"
"45-86","Leelanau",-85.94269,44.88849,"Little Glen Lake",8116,2009,"Status & Trends","ALL SPECIES","TRAPNET","BRB",5,"6/1/09","6/3/09"
"45-86","Leelanau",-85.94269,44.88849,"Little Glen Lake",8116,2009,"Status & Trends","ALL SPECIES","TRAPNET","CWS",42,"6/1/09","6/3/09"
"45-86","Leelanau",-85.94269,44.88849,"Little Glen Lake",8116,2009,"Status & Trends","ALL SPECIES","TRAPNET","LNG",1,"6/1/09","6/3/09"
"45-86","Leelanau",-85.94269,44.88849,"Little Glen Lake",8116,2009,"Status & Trends","ALL SPECIES","TRAPNET","RKB",36,"6/1/09","6/3/09"
"45-86","Leelanau",-85.94269,44.88849,"Little Glen Lake",8116,2009,"Status & Trends","ALL SPECIES","TRAPNET","SMB",34,"6/1/09","6/3/09"
"45-86","Leelanau",-85.94269,44.88849,"Little Glen Lake",8116,2009,"Status & Trends","ALL SPECIES","TRAPNET","YEP",1,"6/1/09","6/3/09"
"36-174","Iron",-88.72315,46.04332,"Camp Lake",8125,2009,"Status & Trends","ALL SPECIES","IGNET","CWS",19,"6/15/09","6/15/09"
"36-174","Iron",-88.72315,46.04332,"Camp Lake",8125,2009,"Status & Trends","ALL SPECIES","IGNET","RBT",1,"6/15/09","6/15/09"
"36-174","Iron",-88.72315,46.04332,"Camp Lake",8125,2009,"Status & Trends","ALL SPECIES","IGNET","SMB",1,"6/15/09","6/15/09"
"36-174","Iron",-88.72315,46.04332,"Camp Lake",8125,2009,"Status & Trends","ALL SPECIES","IGNET","YEP",158,"6/15/09","6/15/09"
"36-174","Iron",-88.72315,46.04332,"Camp Lake",8125,2009,"Status & Trends","ALL SPECIES","LMFYKE","BLG",2648,"6/15/09","6/16/09"
"36-174","Iron",-88.72315,46.04332,"Camp Lake",8125,2009,"Status & Trends","ALL SPECIES","LMFYKE","CWS",11,"6/15/09","6/16/09"
"36-174","Iron",-88.72315,46.04332,"Camp Lake",8125,2009,"Status & Trends","ALL SPECIES","LMFYKE","GSF",4,"6/15/09","6/16/09"
"36-174","Iron",-88.72315,46.04332,"Camp Lake",8125,2009,"Status & Trends","ALL SPECIES","LMFYKE","HHC",1,"6/15/09","6/16/09"
"36-174","Iron",-88.72315,46.04332,"Camp Lake",8125,2009,"Status & Trends","ALL SPECIES","LMFYKE","IOD",1,"6/15/09","6/16/09"
"36-174","Iron",-88.72315,46.04332,"Camp Lake",8125,2009,"Status & Trends","ALL SPECIES","LMFYKE","NOP",1,"6/15/09","6/16/09"
"36-174","Iron",-88.72315,46.04332,"Camp Lake",8125,2009,"Status & Trends","ALL SPECIES","LMFYKE","PSF",12,"6/15/09","6/16/09"
"36-174","Iron",-88.72315,46.04332,"Camp Lake",8125,2009,"Status & Trends","ALL SPECIES","LMFYKE","RBT",2,"6/15/09","6/16/09"
"36-174","Iron",-88.72315,46.04332,"Camp Lake",8125,2009,"Status & Trends","ALL SPECIES","LMFYKE","RKB",189,"6/15/09","6/16/09"
"36-174","Iron",-88.72315,46.04332,"Camp Lake",8125,2009,"Status & Trends","ALL SPECIES","LMFYKE","SMB",14,"6/15/09","6/16/09"
"36-174","Iron",-88.72315,46.04332,"Camp Lake",8125,2009,"Status & Trends","ALL SPECIES","LMFYKE","WAE",10,"6/15/09","6/16/09"
"36-174","Iron",-88.72315,46.04332,"Camp Lake",8125,2009,"Status & Trends","ALL SPECIES","LMFYKE","YEP",29,"6/15/09","6/16/09"
"36-174","Iron",-88.72315,46.04332,"Camp Lake",8125,2009,"Status & Trends","ALL SPECIES","SEINE","BLG",41,"6/17/09","6/17/09"
"36-174","Iron",-88.72315,46.04332,"Camp Lake",8125,2009,"Status & Trends","ALL SPECIES","SEINE","BNM",101,"6/17/09","6/17/09"
"36-174","Iron",-88.72315,46.04332,"Camp Lake",8125,2009,"Status & Trends","ALL SPECIES","SEINE","JOD",6,"6/17/09","6/17/09"
"36-174","Iron",-88.72315,46.04332,"Camp Lake",8125,2009,"Status & Trends","ALL SPECIES","SEINE","MIS",1,"6/17/09","6/17/09"
"36-174","Iron",-88.72315,46.04332,"Camp Lake",8125,2009,"Status & Trends","ALL SPECIES","SEINE","RKB",3,"6/17/09","6/17/09"
"36-174","Iron",-88.72315,46.04332,"Camp Lake",8125,2009,"Status & Trends","ALL SPECIES","SEINE","SMB",1,"6/17/09","6/17/09"
"36-174","Iron",-88.72315,46.04332,"Camp Lake",8125,2009,"Status & Trends","ALL SPECIES","SMFYKE","BLG",230,"6/15/09","6/16/09"
"36-174","Iron",-88.72315,46.04332,"Camp Lake",8125,2009,"Status & Trends","ALL SPECIES","SMFYKE","BNM",8,"6/15/09","6/16/09"
"36-174","Iron",-88.72315,46.04332,"Camp Lake",8125,2009,"Status & Trends","ALL SPECIES","SMFYKE","CWS",7,"6/15/09","6/16/09"
"36-174","Iron",-88.72315,46.04332,"Camp Lake",8125,2009,"Status & Trends","ALL SPECIES","SMFYKE","PSF",2,"6/15/09","6/16/09"
"36-174","Iron",-88.72315,46.04332,"Camp Lake",8125,2009,"Status & Trends","ALL SPECIES","SMFYKE","RKB",69,"6/15/09","6/16/09"
"36-174","Iron",-88.72315,46.04332,"Camp Lake",8125,2009,"Status & Trends","ALL SPECIES","SMFYKE","SMB",5,"6/15/09","6/16/09"
"36-174","Iron",-88.72315,46.04332,"Camp Lake",8125,2009,"Status & Trends","ALL SPECIES","SMFYKE","YEP",15,"6/15/09","6/16/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","BOOMSHK","BLB",1,"6/23/09","6/23/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","BOOMSHK","BLG",9,"6/23/09","6/23/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","BOOMSHK","BNM",3,"6/23/09","6/23/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","BOOMSHK","BRB",1,"6/23/09","6/23/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","BOOMSHK","CSH",10,"6/23/09","6/23/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","BOOMSHK","CWS",5,"6/23/09","6/23/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","BOOMSHK","IOD",1,"6/23/09","6/23/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","BOOMSHK","JOD",3,"6/23/09","6/23/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","BOOMSHK","LMB",3,"6/23/09","6/23/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","BOOMSHK","PSF",5,"6/23/09","6/23/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","BOOMSHK","RKB",15,"6/23/09","6/23/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","BOOMSHK","SMB",7,"6/23/09","6/23/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","BOOMSHK","WAE",4,"6/23/09","6/23/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","BOOMSHK","YEP",102,"6/23/09","6/23/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","IGNET","CWS",5,"6/1/09","6/2/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","IGNET","RKB",2,"6/1/09","6/2/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","IGNET","WAE",74,"6/1/09","6/2/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","IGNET","YEP",60,"6/1/09","6/2/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","LMFYKE","BLG",2,"6/1/09","6/2/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","LMFYKE","BNM",680,"6/1/09","6/2/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","LMFYKE","CWS",2,"6/1/09","6/2/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","LMFYKE","JOD",23,"6/1/09","6/2/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","LMFYKE","MIS",535,"6/1/09","6/2/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","LMFYKE","RBD",14,"6/1/09","6/2/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","LMFYKE","RKB",178,"6/1/09","6/2/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","LMFYKE","SAS",2066,"6/1/09","6/2/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","LMFYKE","SMB",7,"6/1/09","6/2/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","LMFYKE","WAE",3,"6/1/09","6/2/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","LMFYKE","YEP",447,"6/1/09","6/2/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","SEINE","IOD",4,"6/1/09","6/4/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","SEINE","MIS",9,"6/1/09","6/4/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","SEINE","SAS",26,"6/1/09","6/4/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","TRAPNET","BLG",290,"6/1/09","6/3/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","TRAPNET","BRB",11,"6/1/09","6/3/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","TRAPNET","CWS",50,"6/1/09","6/3/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","TRAPNET","LMB",17,"6/1/09","6/3/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","TRAPNET","NOP",4,"6/1/09","6/3/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","TRAPNET","PSF",12,"6/1/09","6/3/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","TRAPNET","RKB",1033,"6/1/09","6/3/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","TRAPNET","SMB",13,"6/1/09","6/3/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","TRAPNET","WAE",25,"6/1/09","6/3/09"
"60-19","Montmorency",-84.34954,44.87749,"West Twin Lake",8127,2009,"Status & Trends","ALL SPECIES","TRAPNET","YEP",7,"6/1/09","6/3/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","IGNET","BCR",1,"6/22/09","6/23/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","IGNET","CWS",15,"6/22/09","6/23/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","IGNET","NOP",10,"6/22/09","6/23/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","IGNET","SMB",1,"6/22/09","6/23/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","IGNET","YEP",25,"6/22/09","6/23/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","LMFYKE","BCR",71,"6/22/09","6/24/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","LMFYKE","BLG",451,"6/22/09","6/24/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","LMFYKE","BOW",10,"6/22/09","6/24/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","LMFYKE","BRB",209,"6/22/09","6/24/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","LMFYKE","CRC",3,"6/22/09","6/24/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","LMFYKE","CWS",46,"6/22/09","6/24/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","LMFYKE","GOS",7,"6/22/09","6/24/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","LMFYKE","GSF",4,"6/22/09","6/24/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","LMFYKE","LMB",16,"6/22/09","6/24/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","LMFYKE","NOP",10,"6/22/09","6/24/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","LMFYKE","PSF",180,"6/22/09","6/24/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","LMFYKE","RKB",7,"6/22/09","6/24/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","LMFYKE","SMB",2,"6/22/09","6/24/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","LMFYKE","YEP",10,"6/22/09","6/24/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","SEINE","NOP",1,"6/22/09","6/22/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","SEINE","PSF",49,"6/22/09","6/22/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","SMFYKE","BCR",1,"6/22/09","6/23/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","SMFYKE","BLG",26,"6/22/09","6/23/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","SMFYKE","BRB",2,"6/22/09","6/23/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","SMFYKE","GSF",1,"6/22/09","6/23/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","SMFYKE","PSF",6,"6/22/09","6/23/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","SMFYKE","RKB",3,"6/22/09","6/23/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","TRAPNET","BCR",74,"6/22/09","6/24/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","TRAPNET","BLB",36,"6/22/09","6/24/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","TRAPNET","BLG",134,"6/22/09","6/24/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","TRAPNET","BOW",5,"6/22/09","6/24/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","TRAPNET","BRB",55,"6/22/09","6/24/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","TRAPNET","CWS",12,"6/22/09","6/24/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","TRAPNET","LMB",5,"6/22/09","6/24/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","TRAPNET","NOP",4,"6/22/09","6/24/09"
"71-75","PresqueIsle",-83.71871,45.21193,"Sunken Lake",8135,2009,"Status & Trends","ALL SPECIES","TRAPNET","PSF",6,"6/22/09","6/24/09"
"61-197","Muskegon",-86.22732,43.39249,"Little Blue Lake",8143,2009,"Status & Trends","ALL SPECIES","BOOMSHK","BCS",45,"6/17/09","6/17/09"
"61-197","Muskegon",-86.22732,43.39249,"Little Blue Lake",8143,2009,"Status & Trends","ALL SPECIES","BOOMSHK","BLG",226,"6/17/09","6/17/09"
"61-197","Muskegon",-86.22732,43.39249,"Little Blue Lake",8143,2009,"Status & Trends","ALL SPECIES","BOOMSHK","BOW",1,"6/17/09","6/17/09"
"61-197","Muskegon",-86.22732,43.39249,"Little Blue Lake",8143,2009,"Status & Trends","ALL SPECIES","BOOMSHK","LMB",17,"6/17/09","6/17/09"
"61-197","Muskegon",-86.22732,43.39249,"Little Blue Lake",8143,2009,"Status & Trends","ALL SPECIES","BOOMSHK","NOP",1,"6/17/09","6/17/09"
"61-197","Muskegon",-86.22732,43.39249,"Little Blue Lake",8143,2009,"Status & Trends","ALL SPECIES","BOOMSHK","PSF",46,"6/17/09","6/17/09"
"61-197","Muskegon",-86.22732,43.39249,"Little Blue Lake",8143,2009,"Status & Trends","ALL SPECIES","BOOMSHK","YEP",18,"6/17/09","6/17/09"
"61-197","Muskegon",-86.22732,43.39249,"Little Blue Lake",8143,2009,"Status & Trends","ALL SPECIES","IGNET","BLG",10,"6/1/09","6/3/09"
"61-197","Muskegon",-86.22732,43.39249,"Little Blue Lake",8143,2009,"Status & Trends","ALL SPECIES","IGNET","BOW",6,"6/1/09","6/3/09"
"61-197","Muskegon",-86.22732,43.39249,"Little Blue Lake",8143,2009,"Status & Trends","ALL SPECIES","IGNET","HSF",1,"6/1/09","6/3/09"
"61-197","Muskegon",-86.22732,43.39249,"Little Blue Lake",8143,2009,"Status & Trends","ALL SPECIES","IGNET","LMB",5,"6/1/09","6/3/09"
"61-197","Muskegon",-86.22732,43.39249,"Little Blue Lake",8143,2009,"Status & Trends","ALL SPECIES","IGNET","NOP",17,"6/1/09","6/3/09"
"61-197","Muskegon",-86.22732,43.39249,"Little Blue Lake",8143,2009,"Status & Trends","ALL SPECIES","IGNET","PSF",2,"6/1/09","6/3/09"
"61-197","Muskegon",-86.22732,43.39249,"Little Blue Lake",8143,2009,"Status & Trends","ALL SPECIES","IGNET","YEP",25,"6/1/09","6/3/09"
